CustomerID,SignupDate,LastLoginDate,UserLimit,ActiveUsers,SubscriptionType,Industry,AccountAgeDays,LastLoginDaysAgo,TotalLogins,TotalRecords,OpportunitiesCreated,InvoicesIssued,OppsLastMonth,InvoicesLastMonth,SupportTickets,AvgTicketResolutionHrs,ModulesUsed,SatisfactionScore,Churned
4091,2022-06-20 10:00:00,2024-12-06 20:00:00,30,48,Basic,Finance,310,89,158,7793,193,180,37,5,1,11.547830753751391,8,7.691332887108822,1
4092,2022-06-20 11:00:00,2024-12-06 22:00:00,9,25,Basic,Retail,380,118,55,947,30,182,41,19,2,19.827772814818537,9,8.469597827795994,1
4093,2022-06-20 12:00:00,2024-12-07 00:00:00,88,57,Pro,Tech,363,37,42,4161,295,78,35,7,2,12.566818323964949,4,5.64278961717923,1
4094,2022-06-20 13:00:00,2024-12-07 02:00:00,56,35,Basic,Healthcare,790,36,263,1295,247,49,3,4,2,16.222049393491744,5,4.741836490362932,0
4095,2022-06-20 14:00:00,2024-12-07 04:00:00,79,76,Enterprise,Healthcare,757,62,191,9804,221,180,41,5,3,20.36593416319947,7,2.763476071998603,1
4096,2022-06-20 15:00:00,2024-12-07 06:00:00,58,94,Basic,Retail,852,4,17,5578,172,124,9,1,2,15.621881565833881,3,6.467683201556478,0
4097,2022-06-20 16:00:00,2024-12-07 08:00:00,37,5,Pro,Finance,43,24,227,6432,160,54,12,16,1,12.951489960811859,6,5.948893534027253,0
4098,2022-06-20 17:00:00,2024-12-07 10:00:00,54,98,Pro,Healthcare,371,72,91,8254,172,91,5,7,1,17.361228974965726,3,3.6204431891087596,1
4099,2022-06-20 18:00:00,2024-12-07 12:00:00,42,22,Pro,Education,228,91,263,5748,63,2,6,8,0,3.1903121208343066,4,5.015831319916756,1
4100,2022-06-20 19:00:00,2024-12-07 14:00:00,31,77,Pro,Retail,707,21,185,3420,61,119,27,7,7,18.857370951610285,8,7.6568592288574004,0
4101,2022-06-20 20:00:00,2024-12-07 16:00:00,19,57,Basic,Retail,687,92,177,2557,65,143,36,10,0,11.133823495018024,4,6.643720279621944,1
4102,2022-06-20 21:00:00,2024-12-07 18:00:00,65,47,Pro,Finance,107,62,199,3550,169,172,14,9,0,15.553691427271769,4,5.33566665342229,1
4103,2022-06-20 22:00:00,2024-12-07 20:00:00,25,54,Basic,Education,141,34,249,8518,81,80,29,16,4,15.224192061121974,7,3.4508480376495276,1
4104,2022-06-20 23:00:00,2024-12-07 22:00:00,50,3,Enterprise,Education,564,54,200,1907,247,163,39,19,2,16.699080017670827,3,7.0120388711124075,0
4105,2022-06-21 00:00:00,2024-12-08 00:00:00,73,53,Pro,Finance,1021,19,66,518,268,18,9,12,1,16.59343667272679,3,6.6489218693303815,0
4106,2022-06-21 01:00:00,2024-12-08 02:00:00,10,84,Enterprise,Tech,819,4,29,3255,258,131,11,8,3,10.73596289745069,1,5.124102003878705,0
4107,2022-06-21 02:00:00,2024-12-08 04:00:00,42,31,Basic,Education,559,38,56,9210,73,58,16,14,3,12.167321926152109,7,3.1467164292234324,1
4108,2022-06-21 03:00:00,2024-12-08 06:00:00,66,69,Basic,Tech,129,62,54,7464,188,88,47,12,2,11.032348998739193,4,2.5738885087519563,1
4109,2022-06-21 04:00:00,2024-12-08 08:00:00,90,88,Basic,Tech,1002,107,299,3918,25,139,29,12,1,13.021247978883187,7,4.054595452768668,1
4110,2022-06-21 05:00:00,2024-12-08 10:00:00,66,33,Basic,Retail,1044,31,56,2731,228,62,0,12,2,6.753290957958827,2,9.178433776675643,1
4111,2022-06-21 06:00:00,2024-12-08 12:00:00,86,72,Basic,Retail,154,102,44,3774,118,183,35,3,0,1.6054340905684121,5,7.784979309965999,1
4112,2022-06-21 07:00:00,2024-12-08 14:00:00,82,88,Pro,Healthcare,1044,62,236,9637,108,26,39,9,1,17.270276857541347,7,9.019628149897173,1
4113,2022-06-21 08:00:00,2024-12-08 16:00:00,78,50,Basic,Retail,548,73,64,4730,242,195,23,14,2,22.446056058040288,9,8.583390864255897,1
4114,2022-06-21 09:00:00,2024-12-08 18:00:00,50,84,Pro,Education,52,39,220,6968,99,124,37,9,4,9.480824954257237,4,5.129943086847426,0
4115,2022-06-21 10:00:00,2024-12-08 20:00:00,17,16,Enterprise,Education,191,16,201,5613,22,151,20,7,1,18.423953993598584,6,5.773982397912878,0
4116,2022-06-21 11:00:00,2024-12-08 22:00:00,99,76,Pro,Tech,658,100,280,1929,56,153,41,9,1,8.257915152211059,3,2.5262746294368856,1
4117,2022-06-21 12:00:00,2024-12-09 00:00:00,98,77,Basic,Education,535,78,6,9955,149,21,31,16,0,14.816216068167828,2,7.487849364403272,1
4118,2022-06-21 13:00:00,2024-12-09 02:00:00,7,39,Basic,Retail,911,72,110,8376,40,69,17,4,4,17.973349415261072,2,4.797539446503173,1
4119,2022-06-21 14:00:00,2024-12-09 04:00:00,98,89,Pro,Retail,1074,31,220,3912,150,18,12,12,1,23.837194351642736,5,2.451421233422605,0
4120,2022-06-21 15:00:00,2024-12-09 06:00:00,10,46,Basic,Retail,512,22,269,986,121,100,36,18,2,15.433485630146345,3,1.8581932007665904,1
4121,2022-06-21 16:00:00,2024-12-09 08:00:00,97,96,Pro,Finance,338,74,171,7694,260,161,43,11,2,9.177151085845434,2,7.265213288693054,0
4122,2022-06-21 17:00:00,2024-12-09 10:00:00,12,88,Basic,Education,903,59,251,2897,26,138,20,11,3,15.12093647355425,2,5.339826758231798,1
4123,2022-06-21 18:00:00,2024-12-09 12:00:00,48,47,Enterprise,Healthcare,232,76,214,4247,112,119,17,1,1,15.96909124829163,3,1.0809585310493826,1
4124,2022-06-21 19:00:00,2024-12-09 14:00:00,37,44,Pro,Education,669,81,62,2231,23,87,39,8,0,27.227968178031514,1,8.420640420336593,1
4125,2022-06-21 20:00:00,2024-12-09 16:00:00,85,9,Pro,Education,171,112,47,2859,169,172,45,1,0,26.32219821684411,8,6.575160034786676,1
4126,2022-06-21 21:00:00,2024-12-09 18:00:00,79,87,Basic,Finance,1033,55,142,9032,264,36,46,0,4,18.531159619185797,9,1.3453876215785647,1
4127,2022-06-21 22:00:00,2024-12-09 20:00:00,81,50,Basic,Education,644,8,113,2976,116,150,25,13,1,12.083138046266136,1,3.7421634908240415,1
4128,2022-06-21 23:00:00,2024-12-09 22:00:00,54,77,Pro,Tech,136,105,52,155,231,167,4,12,3,15.794266492493266,5,7.501651121267701,1
4129,2022-06-22 00:00:00,2024-12-10 00:00:00,15,60,Pro,Retail,558,68,130,3462,189,170,4,2,3,9.08726101850974,8,1.531267653583757,1
4130,2022-06-22 01:00:00,2024-12-10 02:00:00,99,96,Basic,Retail,605,61,218,9098,257,3,30,19,4,10.712941891968022,2,7.626273031190965,1
4131,2022-06-22 02:00:00,2024-12-10 04:00:00,32,15,Basic,Finance,998,63,132,3156,120,81,27,4,7,20.74575011567371,1,5.544057079958727,1
4132,2022-06-22 03:00:00,2024-12-10 06:00:00,74,36,Basic,Retail,717,106,202,4850,286,14,48,1,0,19.392976219922208,5,8.04571662849083,1
4133,2022-06-22 04:00:00,2024-12-10 08:00:00,45,63,Pro,Tech,320,21,206,9298,273,150,12,17,3,17.74226477279725,1,8.697132439462386,0
4134,2022-06-22 05:00:00,2024-12-10 10:00:00,20,69,Basic,Finance,834,31,196,5103,152,139,48,8,4,12.555019235633665,6,7.9098260596495304,0
4135,2022-06-22 06:00:00,2024-12-10 12:00:00,72,86,Pro,Healthcare,697,46,111,8005,86,67,10,11,1,6.389321753707783,9,1.7026742366861498,1
4136,2022-06-22 07:00:00,2024-12-10 14:00:00,52,80,Pro,Retail,414,1,198,4203,246,67,0,4,2,14.45634035436692,8,5.143361447537669,1
4137,2022-06-22 08:00:00,2024-12-10 16:00:00,60,41,Pro,Education,730,84,242,6367,293,179,23,17,3,9.721247055790112,6,3.86862038734604,1
4138,2022-06-22 09:00:00,2024-12-10 18:00:00,68,74,Enterprise,Tech,42,91,136,1881,162,168,12,1,0,10.529721696178873,4,5.5764317505630485,1
4139,2022-06-22 10:00:00,2024-12-10 20:00:00,63,24,Enterprise,Tech,989,51,87,1089,100,104,17,9,2,18.106504338714284,7,9.692217433407432,0
4140,2022-06-22 11:00:00,2024-12-10 22:00:00,94,82,Pro,Retail,189,87,288,7652,185,58,23,9,2,26.987390076600942,6,2.1195658221452804,0
4141,2022-06-22 12:00:00,2024-12-11 00:00:00,66,49,Basic,Healthcare,594,87,226,5299,276,57,28,2,4,14.48214829663404,7,8.79038477763107,1
4142,2022-06-22 13:00:00,2024-12-11 02:00:00,80,18,Pro,Education,37,13,110,3469,17,119,27,13,1,16.00391528016034,2,9.91767819361766,0
4143,2022-06-22 14:00:00,2024-12-11 04:00:00,15,7,Pro,Healthcare,101,36,298,477,260,186,37,4,2,9.816874989800382,7,9.91019780686728,0
4144,2022-06-22 15:00:00,2024-12-11 06:00:00,93,4,Pro,Healthcare,921,26,70,2477,245,199,44,12,3,10.804287417662856,4,8.170203581980923,0
4145,2022-06-22 16:00:00,2024-12-11 08:00:00,22,90,Pro,Retail,127,23,199,6145,50,150,21,16,2,14.432894700518457,5,5.190224294267457,0
4146,2022-06-22 17:00:00,2024-12-11 10:00:00,23,69,Basic,Education,116,63,192,381,272,128,19,5,1,2.250910942645328,7,2.6020055869540517,1
4147,2022-06-22 18:00:00,2024-12-11 12:00:00,91,60,Pro,Retail,130,69,51,3019,235,55,10,12,2,9.815052672465715,2,6.473917681546668,1
4148,2022-06-22 19:00:00,2024-12-11 14:00:00,59,55,Basic,Retail,310,25,29,7084,72,3,19,11,1,17.86501322935787,1,6.49335406834295,0
4149,2022-06-22 20:00:00,2024-12-11 16:00:00,86,16,Pro,Tech,912,53,70,3694,44,28,40,2,3,23.424264588200646,5,3.8479108035892935,0
4150,2022-06-22 21:00:00,2024-12-11 18:00:00,30,99,Basic,Retail,778,14,71,1938,80,16,12,15,0,17.078732210149994,1,6.551399949570554,0
4151,2022-06-22 22:00:00,2024-12-11 20:00:00,10,90,Pro,Finance,225,28,201,6670,286,176,46,4,0,11.420900282140966,6,2.0489246155756,1
4152,2022-06-22 23:00:00,2024-12-11 22:00:00,8,82,Basic,Education,420,99,250,8506,49,50,23,1,1,8.774144889051115,2,6.706075761577718,1
4153,2022-06-23 00:00:00,2024-12-12 00:00:00,33,29,Pro,Tech,638,73,104,4830,98,176,42,10,2,13.763723664252407,2,9.070501447122236,0
4154,2022-06-23 01:00:00,2024-12-12 02:00:00,63,23,Pro,Education,479,27,182,2220,25,23,23,3,5,14.062763685592607,4,5.248587824558241,1
4155,2022-06-23 02:00:00,2024-12-12 04:00:00,21,14,Basic,Tech,150,58,119,2970,214,43,47,0,3,11.004197145912684,2,7.881066782598312,0
4156,2022-06-23 03:00:00,2024-12-12 06:00:00,47,79,Pro,Finance,361,114,172,885,56,115,16,12,3,18.938428506463236,9,6.720765093149522,1
4157,2022-06-23 04:00:00,2024-12-12 08:00:00,84,49,Pro,Retail,347,72,123,7873,255,168,4,17,0,8.360497578047966,3,1.0275771321686213,1
4158,2022-06-23 05:00:00,2024-12-12 10:00:00,70,33,Pro,Tech,704,20,169,1037,156,56,29,15,4,11.515132086601078,8,2.097985819290821,1
4159,2022-06-23 06:00:00,2024-12-12 12:00:00,38,25,Basic,Tech,731,9,223,9981,161,183,13,1,1,13.17352440184955,7,7.973518452398181,0
4160,2022-06-23 07:00:00,2024-12-12 14:00:00,12,21,Pro,Tech,722,3,201,9548,194,31,14,8,4,25.965470929650127,7,1.3640763457608118,1
4161,2022-06-23 08:00:00,2024-12-12 16:00:00,17,17,Pro,Finance,1046,117,241,3212,4,158,8,11,6,19.501207220675816,4,9.606228914168163,1
4162,2022-06-23 09:00:00,2024-12-12 18:00:00,12,23,Pro,Education,50,61,173,6532,268,143,13,4,6,17.2647108154784,4,9.046685456121665,1
4163,2022-06-23 10:00:00,2024-12-12 20:00:00,98,57,Pro,Finance,428,3,80,6798,36,159,9,4,2,18.907351137819777,1,4.261374479195169,0
4164,2022-06-23 11:00:00,2024-12-12 22:00:00,98,81,Pro,Tech,231,5,291,7537,16,107,21,12,0,16.13788437190491,8,3.793454777388261,1
4165,2022-06-23 12:00:00,2024-12-13 00:00:00,69,58,Basic,Tech,495,89,37,4634,137,41,30,15,0,16.33598051828188,1,6.516386080807652,1
4166,2022-06-23 13:00:00,2024-12-13 02:00:00,47,14,Basic,Retail,925,103,234,9629,78,121,12,18,1,13.959726937353311,4,6.506133597869698,1
4167,2022-06-23 14:00:00,2024-12-13 04:00:00,43,93,Basic,Finance,339,79,199,5729,73,33,16,8,2,21.067241545970127,3,1.801298739729282,1
4168,2022-06-23 15:00:00,2024-12-13 06:00:00,85,20,Basic,Finance,533,71,298,6271,245,164,0,15,0,15.737654600554627,1,2.93847111251475,1
4169,2022-06-23 16:00:00,2024-12-13 08:00:00,63,30,Pro,Healthcare,55,91,282,8561,228,143,13,18,2,12.671751182824483,7,6.728199272822237,1
4170,2022-06-23 17:00:00,2024-12-13 10:00:00,88,19,Pro,Education,95,15,234,1590,195,84,43,3,1,19.833539686763963,7,8.206934595524288,0
4171,2022-06-23 18:00:00,2024-12-13 12:00:00,92,53,Basic,Healthcare,292,37,100,6141,246,140,38,14,1,14.002765936330757,2,2.728022469612794,1
4172,2022-06-23 19:00:00,2024-12-13 14:00:00,90,56,Enterprise,Healthcare,501,48,175,9972,89,121,34,8,0,14.843223244692203,5,7.317389931160764,0
4173,2022-06-23 20:00:00,2024-12-13 16:00:00,97,77,Pro,Education,196,60,36,4869,260,119,0,15,1,13.978021176780798,8,8.83427728215978,1
4174,2022-06-23 21:00:00,2024-12-13 18:00:00,90,82,Enterprise,Retail,829,64,49,6489,286,81,26,5,2,23.0020097184507,1,2.0602462858888377,1
4175,2022-06-23 22:00:00,2024-12-13 20:00:00,48,23,Pro,Retail,372,82,76,8701,139,193,44,7,2,14.40404532967321,9,4.951930561587505,1
4176,2022-06-23 23:00:00,2024-12-13 22:00:00,13,62,Pro,Education,747,49,24,6741,51,119,21,0,1,16.19630195820422,7,8.65499969521488,0
4177,2022-06-24 00:00:00,2024-12-14 00:00:00,41,33,Basic,Education,442,16,243,9733,147,160,33,13,2,1.8731390431753532,7,4.3356420737417265,0
4178,2022-06-24 01:00:00,2024-12-14 02:00:00,78,18,Basic,Finance,1055,112,203,7255,242,104,8,3,3,14.41973644473315,2,3.4251159397517545,1
4179,2022-06-24 02:00:00,2024-12-14 04:00:00,40,73,Basic,Finance,716,27,69,9083,232,81,49,9,3,15.881858779801997,8,7.710532773473135,0
4180,2022-06-24 03:00:00,2024-12-14 06:00:00,96,33,Pro,Finance,826,43,192,5442,27,91,35,15,4,22.227109985951415,3,4.607001261852432,0
4181,2022-06-24 04:00:00,2024-12-14 08:00:00,32,32,Basic,Finance,512,11,93,459,208,162,47,3,4,18.279787950963108,7,7.356805679124423,0
4182,2022-06-24 05:00:00,2024-12-14 10:00:00,46,61,Pro,Tech,1085,69,205,4777,138,164,31,1,3,14.705492258002211,3,2.1375208392441793,1
4183,2022-06-24 06:00:00,2024-12-14 12:00:00,47,54,Basic,Tech,44,70,27,5239,155,39,37,1,3,14.033326814907054,6,5.981598115102657,1
4184,2022-06-24 07:00:00,2024-12-14 14:00:00,89,17,Enterprise,Retail,46,71,134,8714,7,135,19,12,2,3.178639442139257,1,4.415147580131693,0
4185,2022-06-24 08:00:00,2024-12-14 16:00:00,92,19,Basic,Tech,563,2,158,8412,115,53,26,10,2,11.757653946572804,4,9.975745563945406,0
4186,2022-06-24 09:00:00,2024-12-14 18:00:00,46,91,Basic,Tech,110,48,82,2320,92,88,2,9,2,15.393475682077968,9,6.322522776432742,1
4187,2022-06-24 10:00:00,2024-12-14 20:00:00,70,70,Basic,Finance,685,20,194,4229,82,134,10,5,1,4.642927323303091,7,7.139487845577284,0
4188,2022-06-24 11:00:00,2024-12-14 22:00:00,59,99,Pro,Finance,465,7,158,8362,13,1,23,6,4,16.672280150300676,7,2.179316051624779,1
4189,2022-06-24 12:00:00,2024-12-15 00:00:00,76,34,Basic,Education,1061,63,117,3792,72,96,28,14,3,21.473968567725553,4,9.92772295982306,1
4190,2022-06-24 13:00:00,2024-12-15 02:00:00,52,84,Pro,Finance,1048,91,121,4730,91,55,4,19,1,21.77246159647453,1,1.4626401954081438,1
4191,2022-06-24 14:00:00,2024-12-15 04:00:00,95,25,Basic,Education,708,58,9,8305,188,103,32,18,4,11.248060515217638,1,1.6375300390303198,1
4192,2022-06-24 15:00:00,2024-12-15 06:00:00,26,68,Basic,Education,809,29,39,5525,105,123,7,2,2,22.860997957254483,3,1.6816174684138412,1
4193,2022-06-24 16:00:00,2024-12-15 08:00:00,31,74,Enterprise,Tech,215,31,276,4000,84,184,18,13,2,14.280665393745632,7,8.8354058039232,0
4194,2022-06-24 17:00:00,2024-12-15 10:00:00,97,74,Basic,Finance,451,74,163,8562,28,176,3,1,3,10.32777506931157,7,7.5573037787216295,1
4195,2022-06-24 18:00:00,2024-12-15 12:00:00,71,88,Enterprise,Tech,495,19,214,5992,279,196,40,15,2,12.891765900664277,5,9.75747655794685,0
4196,2022-06-24 19:00:00,2024-12-15 14:00:00,17,85,Enterprise,Finance,112,113,18,5713,12,124,34,16,1,15.231550985561887,9,1.5990429975182923,1
4197,2022-06-24 20:00:00,2024-12-15 16:00:00,49,11,Basic,Tech,596,15,29,9875,150,77,29,14,2,3.9080752587733514,2,7.22508079232792,0
4198,2022-06-24 21:00:00,2024-12-15 18:00:00,14,91,Basic,Tech,672,24,222,622,26,7,4,12,1,20.215723522601813,9,5.799423556312408,0
4199,2022-06-24 22:00:00,2024-12-15 20:00:00,13,16,Basic,Tech,354,59,258,2917,214,83,47,11,4,5.428397117787227,9,6.7522257019980945,0
4200,2022-06-24 23:00:00,2024-12-15 22:00:00,58,90,Pro,Retail,80,44,207,5050,240,190,39,6,4,13.951524480841215,6,5.616247361467428,0
4201,2022-06-25 00:00:00,2024-12-16 00:00:00,31,61,Pro,Tech,1080,8,105,2939,222,81,37,19,1,20.18920721414402,4,7.0781225975334126,0
4202,2022-06-25 01:00:00,2024-12-16 02:00:00,38,94,Pro,Healthcare,706,50,233,7989,68,198,2,19,0,14.893176353382751,5,9.16353184596638,1
4203,2022-06-25 02:00:00,2024-12-16 04:00:00,5,80,Pro,Healthcare,1010,102,203,7591,262,87,15,2,0,17.58202232443895,6,6.287264884171022,1
4204,2022-06-25 03:00:00,2024-12-16 06:00:00,36,7,Basic,Healthcare,822,60,182,8114,111,173,7,8,3,21.40473894880422,4,9.067742882681841,0
4205,2022-06-25 04:00:00,2024-12-16 08:00:00,93,16,Enterprise,Education,686,112,280,7791,130,66,44,2,2,19.106893897927172,9,8.039460841461539,1
4206,2022-06-25 05:00:00,2024-12-16 10:00:00,97,99,Pro,Tech,146,39,134,542,159,116,4,15,3,16.31474809950187,2,8.784316306543964,0
4207,2022-06-25 06:00:00,2024-12-16 12:00:00,75,16,Pro,Healthcare,1057,103,283,6494,280,173,37,19,2,28.83614754996834,8,6.9332578056685605,1
4208,2022-06-25 07:00:00,2024-12-16 14:00:00,71,40,Enterprise,Education,934,60,292,8102,291,77,34,2,3,7.860218791997122,9,5.667451986035392,0
4209,2022-06-25 08:00:00,2024-12-16 16:00:00,88,12,Pro,Healthcare,531,66,145,9513,31,66,7,7,2,17.043317235563762,4,1.6259893660781821,1
4210,2022-06-25 09:00:00,2024-12-16 18:00:00,24,35,Basic,Finance,828,79,17,994,89,41,35,7,2,17.889317627970968,9,8.514122172832726,0
4211,2022-06-25 10:00:00,2024-12-16 20:00:00,98,21,Pro,Retail,886,75,221,2353,118,63,24,14,2,6.09285510072851,2,3.178096659636227,1
4212,2022-06-25 11:00:00,2024-12-16 22:00:00,39,50,Pro,Tech,98,14,190,2110,130,127,48,4,5,11.938271205147334,3,1.3299489388094818,1
4213,2022-06-25 12:00:00,2024-12-17 00:00:00,95,43,Basic,Retail,693,52,31,6957,207,72,7,12,2,9.762255931723411,5,5.67164061942442,1
4214,2022-06-25 13:00:00,2024-12-17 02:00:00,94,17,Enterprise,Retail,821,3,222,5093,59,180,20,14,0,15.246000239675325,4,6.6926407285311535,0
4215,2022-06-25 14:00:00,2024-12-17 04:00:00,82,32,Basic,Finance,250,22,18,4735,96,198,45,6,0,13.066671328887747,3,6.956482612620194,0
4216,2022-06-25 15:00:00,2024-12-17 06:00:00,21,41,Pro,Finance,1039,26,146,7908,246,89,8,11,1,24.81222877981773,4,7.027442105817365,0
4217,2022-06-25 16:00:00,2024-12-17 08:00:00,22,6,Pro,Finance,252,102,59,7097,145,6,31,2,1,20.550757085769348,9,6.883501541718449,1
4218,2022-06-25 17:00:00,2024-12-17 10:00:00,49,88,Basic,Education,706,106,195,9337,125,6,43,7,3,16.52298263008475,9,8.27372927854821,1
4219,2022-06-25 18:00:00,2024-12-17 12:00:00,97,27,Enterprise,Healthcare,240,119,289,4933,22,121,12,9,2,14.77994805621474,5,7.924254480540132,1
4220,2022-06-25 19:00:00,2024-12-17 14:00:00,88,20,Enterprise,Tech,960,36,93,3034,285,163,22,1,2,3.836019296539943,7,8.315506248472259,0
4221,2022-06-25 20:00:00,2024-12-17 16:00:00,57,25,Pro,Finance,915,76,49,8762,207,115,7,7,3,6.380330968495896,8,5.142359254041675,1
4222,2022-06-25 21:00:00,2024-12-17 18:00:00,95,66,Basic,Tech,911,42,136,471,258,12,34,17,1,17.18370888061041,2,1.565368712686609,1
4223,2022-06-25 22:00:00,2024-12-17 20:00:00,86,9,Basic,Tech,291,36,70,7098,298,194,27,11,2,16.028842343040267,9,6.756186380914039,0
4224,2022-06-25 23:00:00,2024-12-17 22:00:00,72,92,Basic,Tech,547,103,283,1503,52,19,14,17,0,6.165653002863108,9,2.8919327291612693,1
4225,2022-06-26 00:00:00,2024-12-18 00:00:00,69,53,Basic,Finance,827,84,152,4702,38,52,28,18,1,18.090726298964185,2,8.735694009828466,1
4226,2022-06-26 01:00:00,2024-12-18 02:00:00,5,61,Pro,Finance,569,28,149,4046,153,85,3,4,4,12.92210023205628,6,7.494991477922462,0
4227,2022-06-26 02:00:00,2024-12-18 04:00:00,62,38,Enterprise,Healthcare,446,28,10,4773,216,179,33,15,2,9.453178726143827,4,7.8928289499119,0
4228,2022-06-26 03:00:00,2024-12-18 06:00:00,30,3,Pro,Finance,82,48,86,1107,223,96,36,16,2,16.17715450599344,1,3.577799894112972,1
4229,2022-06-26 04:00:00,2024-12-18 08:00:00,24,84,Enterprise,Finance,67,74,127,767,143,60,23,8,3,17.844504738685437,5,6.697486924048022,1
4230,2022-06-26 05:00:00,2024-12-18 10:00:00,91,70,Pro,Tech,337,50,171,1546,105,124,20,9,2,11.637224784993156,3,5.752755437035094,0
4231,2022-06-26 06:00:00,2024-12-18 12:00:00,14,97,Pro,Healthcare,875,49,241,4066,10,101,1,18,0,18.179534435386884,1,3.416066782538049,1
4232,2022-06-26 07:00:00,2024-12-18 14:00:00,63,55,Enterprise,Retail,927,27,109,4468,242,115,6,11,3,11.165168962213814,2,8.310030641864362,0
4233,2022-06-26 08:00:00,2024-12-18 16:00:00,79,1,Pro,Finance,82,73,294,5417,114,89,10,0,2,12.329480203905792,7,5.9496257367853165,1
4234,2022-06-26 09:00:00,2024-12-18 18:00:00,45,70,Enterprise,Finance,635,4,242,7346,233,95,11,16,3,2.5226315217311512,1,2.7170943045450353,1
4235,2022-06-26 10:00:00,2024-12-18 20:00:00,9,45,Basic,Retail,481,55,86,3129,69,60,3,2,4,16.682430014620735,3,3.7472241284216725,1
4236,2022-06-26 11:00:00,2024-12-18 22:00:00,69,98,Basic,Tech,490,63,98,8332,44,55,34,6,3,6.7361701762503134,1,3.0439671332345353,1
4237,2022-06-26 12:00:00,2024-12-19 00:00:00,21,47,Enterprise,Healthcare,804,88,289,5992,169,93,39,19,1,10.049256140796999,1,3.8115992844938846,1
4238,2022-06-26 13:00:00,2024-12-19 02:00:00,26,79,Pro,Tech,424,96,70,7290,211,39,25,8,2,12.437487089664675,8,2.693522733303733,1
4239,2022-06-26 14:00:00,2024-12-19 04:00:00,45,26,Enterprise,Education,1090,16,116,4904,276,80,17,4,0,20.50316289041475,6,4.340250074739471,0
4240,2022-06-26 15:00:00,2024-12-19 06:00:00,97,14,Enterprise,Finance,1061,112,175,6479,107,62,36,8,3,12.21404406867893,4,7.245848530588276,1
4241,2022-06-26 16:00:00,2024-12-19 08:00:00,72,54,Basic,Education,676,96,251,8417,167,184,15,18,2,20.85361974131757,8,9.633694863595814,1
4242,2022-06-26 17:00:00,2024-12-19 10:00:00,73,71,Pro,Finance,292,88,70,877,205,131,11,10,5,7.44895200636948,7,2.8948245173761755,1
4243,2022-06-26 18:00:00,2024-12-19 12:00:00,15,46,Basic,Education,661,96,72,9127,119,153,40,13,1,17.438682523078132,9,3.6984664786042165,1
4244,2022-06-26 19:00:00,2024-12-19 14:00:00,60,31,Pro,Retail,559,54,38,9170,109,94,39,13,2,19.24409381457394,1,1.0193821389752968,1
4245,2022-06-26 20:00:00,2024-12-19 16:00:00,55,88,Pro,Finance,330,117,5,4589,239,61,36,7,1,14.587475426881628,5,3.027742012370263,1
4246,2022-06-26 21:00:00,2024-12-19 18:00:00,25,59,Basic,Finance,514,8,155,6370,8,181,18,19,2,20.355434407302166,6,4.766066678543492,0
4247,2022-06-26 22:00:00,2024-12-19 20:00:00,80,95,Pro,Education,121,90,276,7381,43,189,14,0,2,13.328107828235016,6,5.155636645620943,1
4248,2022-06-26 23:00:00,2024-12-19 22:00:00,30,29,Pro,Healthcare,344,88,262,9128,297,145,21,3,1,15.346191961796201,7,3.39698342119837,1
4249,2022-06-27 00:00:00,2024-12-20 00:00:00,23,96,Basic,Education,974,67,242,8816,132,9,19,15,1,1.223167887178123,5,2.3529067164546826,1
4250,2022-06-27 01:00:00,2024-12-20 02:00:00,64,17,Enterprise,Finance,267,72,120,9543,206,35,42,0,2,12.472845576827986,5,6.067627466417617,1
4251,2022-06-27 02:00:00,2024-12-20 04:00:00,75,14,Pro,Finance,112,109,80,7788,280,129,12,18,4,9.352870049850239,1,4.682702910698501,1
4252,2022-06-27 03:00:00,2024-12-20 06:00:00,51,36,Enterprise,Healthcare,698,78,287,4341,239,59,22,2,3,19.661764829163513,5,4.83639287517854,1
4253,2022-06-27 04:00:00,2024-12-20 08:00:00,75,58,Basic,Tech,207,15,23,7430,277,174,30,1,3,19.13079520794667,1,9.0548252569709,0
4254,2022-06-27 05:00:00,2024-12-20 10:00:00,30,24,Basic,Healthcare,279,15,288,9026,46,72,25,16,3,20.895188913989443,2,6.052986140865769,1
4255,2022-06-27 06:00:00,2024-12-20 12:00:00,44,63,Pro,Tech,794,12,39,6971,198,159,44,10,2,3.252417769603607,1,4.495054524244873,0
4256,2022-06-27 07:00:00,2024-12-20 14:00:00,9,91,Basic,Finance,696,77,245,268,121,196,31,2,0,15.917489195061197,8,3.2841082411995894,0
4257,2022-06-27 08:00:00,2024-12-20 16:00:00,25,25,Enterprise,Retail,932,85,11,9440,220,178,20,6,1,16.66578063914978,8,4.857379343292308,0
4258,2022-06-27 09:00:00,2024-12-20 18:00:00,82,59,Basic,Retail,120,84,41,8591,289,66,16,9,4,5.602761594300645,8,8.756816052094377,0
4259,2022-06-27 10:00:00,2024-12-20 20:00:00,8,32,Pro,Education,368,72,157,5133,94,80,28,2,2,7.735832260547136,1,9.685900446323481,1
4260,2022-06-27 11:00:00,2024-12-20 22:00:00,27,82,Pro,Healthcare,198,62,249,621,292,76,28,7,4,25.75928386486024,4,4.395076881925068,1
4261,2022-06-27 12:00:00,2024-12-21 00:00:00,88,18,Basic,Healthcare,607,118,254,8909,153,194,47,4,1,18.772023858111492,1,2.8808392655629182,1
